# timestamp tx ty tz qx qy qz qw
1403636640.06356 5.166243 -4.118661 0.420852 0.809703 -0.044365 0.584510 0.027588
1403636640.11356 5.195922 -4.136940 0.422748 0.809799 -0.039535 0.584732 0.027395
1403636640.16356 5.225651 -4.154233 0.427100 0.809862 -0.035546 0.585012 0.024918
1403636640.21356 5.254662 -4.171690 0.433305 0.809904 -0.031713 0.585282 0.022249
1403636640.26356 5.283330 -4.189671 0.439146 0.810964 -0.027865 0.584068 0.020616
1403636640.31356 5.310573 -4.207095 0.444218 0.811397 -0.025622 0.583646 0.018335
1403636640.36356 5.337282 -4.225026 0.448128 0.811497 -0.022753 0.583673 0.016737
1403636640.41356 5.363182 -4.242064 0.450159 0.811652 -0.020319 0.583579 0.015600
1403636640.46356 5.388130 -4.258710 0.450441 0.811680 -0.018167 0.583633 0.014767
1403636640.51356 5.412184 -4.275147 0.448950 0.812519 -0.016882 0.582537 0.013361
1403636640.56356 5.435011 -4.291781 0.445211 0.812561 -0.015259 0.582539 0.012668
1403636640.61356 5.457919 -4.307607 0.440921 0.812551 -0.014550 0.582593 0.011652
1403636640.66356 5.479681 -4.323000 0.435220 0.812314 -0.013656 0.582954 0.011138
1403636640.71356 5.500486 -4.338064 0.427994 0.812809 -0.013167 0.582289 0.010383
1403636640.76356 5.519988 -4.353915 0.419308 0.813692 -0.012821 0.581078 0.009404
1403636640.81356 5.539790 -4.367580 0.413723 0.814436 -0.012120 0.580052 0.009342
1403636640.86356 5.559553 -4.381080 0.409750 0.815463 -0.011465 0.578621 0.009278
1403636640.91356 5.579114 -4.393774 0.408105 0.815904 -0.011179 0.578009 0.009045
1403636640.96356 5.598115 -4.406497 0.408353 0.816187 -0.010997 0.577608 0.009311
1403636641.01356 5.616062 -4.418849 0.409332 0.815835 -0.010948 0.578101 0.009689
1403636641.06356 5.634408 -4.430519 0.409020 0.815070 -0.011714 0.579171 0.009208
1403636641.11356 5.652012 -4.441390 0.406954 0.814677 -0.011830 0.579712 0.009805
1403636641.16356 5.670364 -4.452646 0.403451 0.814839 -0.011928 0.579473 0.010299
1403636641.21356 5.688305 -4.463315 0.399148 0.814266 -0.012342 0.580264 0.010643
1403636641.26356 5.706018 -4.473581 0.393572 0.813616 -0.013411 0.581170 0.009514
1403636641.31356 5.722396 -4.483149 0.386357 0.813664 -0.015977 0.581075 0.006872
1403636641.36356 5.739270 -4.493017 0.378545 0.813745 -0.018890 0.580905 0.003456
1403636641.41356 5.755776 -4.503281 0.369413 0.813725 -0.021266 0.580861 0.000322
1403636641.46356 5.771122 -4.513491 0.359937 -0.813582 0.021893 -0.581038 0.000030
1403636641.51356 5.786936 -4.524361 0.351120 0.813406 -0.021294 0.581304 0.001416
1403636641.56356 5.801794 -4.535499 0.343227 0.813691 -0.020143 0.580940 0.003059
1403636641.61356 5.816122 -4.546848 0.336604 0.813725 -0.019104 0.580912 0.005268
1403636641.66356 5.831004 -4.557795 0.332166 0.814087 -0.018315 0.580414 0.006843
1403636641.71356 5.844881 -4.568786 0.330182 0.813632 -0.017583 0.581058 0.008056
1403636641.76356 5.858482 -4.579341 0.331555 0.814079 -0.017534 0.580421 0.008911
1403636641.81356 5.871720 -4.589426 0.334614 0.813650 -0.017324 0.581024 0.009239
1403636641.86356 5.885518 -4.599139 0.338959 0.813227 -0.017266 0.581611 0.009569
1403636641.91356 5.899285 -4.608839 0.344356 0.813112 -0.018307 0.581728 0.010292
1403636641.96356 5.912438 -4.618468 0.351684 0.812814 -0.021115 0.582030 0.011326
1403636642.01356 5.924034 -4.627963 0.360178 0.811980 -0.024427 0.583007 0.013913
1403636642.06356 5.935906 -4.637139 0.370121 0.811367 -0.028807 0.583593 0.016538
1403636642.11356 5.947085 -4.646953 0.378463 0.810834 -0.032101 0.584060 0.019786
1403636642.16356 5.957439 -4.656074 0.385677 0.810360 -0.035133 0.584440 0.022613
1403636642.21356 5.966563 -4.664603 0.391233 0.809721 -0.038012 0.585071 0.024476
1403636642.26356 5.975248 -4.672869 0.395283 0.809344 -0.040990 0.585322 0.026078
1403636642.31356 5.982932 -4.681230 0.397342 0.808919 -0.044666 0.585558 0.027886
1403636642.36356 5.989811 -4.689691 0.397475 0.808348 -0.049043 0.585851 0.030767
1403636642.41356 5.995942 -4.698012 0.395993 0.807487 -0.053278 0.586544 0.033044
1403636642.46356 6.001215 -4.706082 0.392763 0.807295 -0.056723 0.586347 0.035414
1403636642.51356 6.005626 -4.713856 0.388108 0.807784 -0.059786 0.585271 0.036982
1403636642.56356 6.009657 -4.721536 0.382315 0.809592 -0.062066 0.582397 0.039019
1403636642.61356 6.013275 -4.728846 0.375204 0.811734 -0.064544 0.579111 0.039407
1403636642.66356 6.016545 -4.736245 0.367210 0.814137 -0.066580 0.575464 0.039867
1403636642.71356 6.020395 -4.743856 0.358807 0.816325 -0.068129 0.572125 0.040564
1403636642.76356 6.024199 -4.751157 0.350852 0.818335 -0.069192 0.569115 0.040591
1403636642.81356 6.027551 -4.758335 0.345320 0.819850 -0.070299 0.566812 0.040356
1403636642.86356 6.031216 -4.765369 0.341982 0.820739 -0.071178 0.565445 0.039909
1403636642.91356 6.035771 -4.772785 0.340367 0.821765 -0.071353 0.563949 0.039652
1403636642.96356 6.040269 -4.780553 0.340765 0.822061 -0.071975 0.563473 0.039155
1403636643.01356 6.045314 -4.788724 0.343475 0.821634 -0.072072 0.564112 0.038745
1403636643.06356 6.051983 -4.797514 0.347468 0.819533 -0.071972 0.567169 0.038804
1403636643.11356 6.058864 -4.806678 0.351224 0.816963 -0.071914 0.570879 0.038694
1403636643.16356 6.065924 -4.815912 0.353327 0.815054 -0.072048 0.573620 0.038152
1403636643.21356 6.073089 -4.825379 0.353637 0.813537 -0.072105 0.575775 0.037961
1403636643.26356 6.080331 -4.834699 0.352003 0.812966 -0.071883 0.576625 0.037714
1403636643.31356 6.087485 -4.844217 0.349167 0.813237 -0.071506 0.576283 0.037824
1403636643.36356 6.094731 -4.853912 0.345997 0.814488 -0.071153 0.574561 0.037769
1403636643.41356 6.102685 -4.864063 0.344587 0.815870 -0.071408 0.572622 0.036892
1403636643.46356 6.111216 -4.874337 0.345102 0.817972 -0.071700 0.569656 0.035678
1403636643.51356 6.120924 -4.885113 0.346711 0.820278 -0.071383 0.566404 0.035149
1403636643.56356 6.132015 -4.896440 0.350775 0.822237 -0.070881 0.563648 0.034683
1403636643.61356 6.143371 -4.907734 0.355766 0.824445 -0.070287 0.560467 0.035024
1403636643.66356 6.155078 -4.919460 0.362784 0.826367 -0.069124 0.557795 0.034697
1403636643.71356 6.167172 -4.931378 0.371721 0.828108 -0.068214 0.555319 0.034712
1403636643.76356 6.179553 -4.943379 0.382000 0.829030 -0.067494 0.554014 0.034965
1403636643.81356 6.192246 -4.955536 0.391652 0.830753 -0.066407 0.551505 0.035814
1403636643.86356 6.206775 -4.968142 0.400291 0.832387 -0.066206 0.549076 0.035563
1403636643.91356 6.222807 -4.980645 0.407697 0.833491 -0.065726 0.547444 0.035739
1403636643.96356 6.239750 -4.993848 0.413518 0.834657 -0.065142 0.545700 0.036282
1403636644.01356 6.258417 -5.007142 0.417858 0.835176 -0.064815 0.544903 0.036901
1403636644.06356 6.278426 -5.020529 0.420906 0.835591 -0.064731 0.544286 0.036744
1403636644.11356 6.299883 -5.034099 0.422581 0.836137 -0.064741 0.543428 0.036990
1403636644.16356 6.323311 -5.047919 0.423386 0.835440 -0.064454 0.544516 0.037257
1403636644.21356 6.347890 -5.061827 0.423686 0.832350 -0.065724 0.549186 0.035614
1403636644.26356 6.373990 -5.075845 0.422980 0.828037 -0.068919 0.555528 0.031528
1403636644.31356 6.400610 -5.090571 0.421155 0.822920 -0.072521 0.562879 0.026663
1403636644.36356 6.427295 -5.105958 0.417724 0.818132 -0.075984 0.569542 0.022539
1403636644.41356 6.454053 -5.122384 0.412207 0.814429 -0.078039 0.574651 0.019784
1403636644.46356 6.480564 -5.139535 0.404666 0.811183 -0.079721 0.579055 0.017940
1403636644.51356 6.507055 -5.157598 0.395124 0.807961 -0.082544 0.583259 0.013980
1403636644.56356 6.532648 -5.177008 0.383203 0.806079 -0.084624 0.585629 0.010662
1403636644.61356 6.557307 -5.197911 0.369767 0.805006 -0.085505 0.586989 0.009920
1403636644.66356 6.580775 -5.220147 0.354765 0.804748 -0.083036 0.587620 0.013717
1403636644.71356 6.602941 -5.243741 0.338240 0.804821 -0.078868 0.587912 0.020065
1403636644.76356 6.624187 -5.267964 0.319736 0.805868 -0.073473 0.586853 0.027963
1403636644.81356 6.646448 -5.292864 0.300269 0.806347 -0.068734 0.586345 0.035761
1403636644.86356 6.666195 -5.317804 0.279347 0.807830 -0.065675 0.584278 0.041442
1403636644.91356 6.684784 -5.342646 0.258457 0.809493 -0.065224 0.581869 0.043549
1403636644.96356 6.702262 -5.366372 0.239066 0.811194 -0.065769 0.579412 0.043818
1403636645.01356 6.719270 -5.389392 0.220994 0.815519 -0.066372 0.573236 0.043866
1403636645.06356 6.736877 -5.412269 0.204618 0.821963 -0.068512 0.563860 0.041775
1403636645.11356 6.752505 -5.435297 0.190359 0.828325 -0.070369 0.554382 0.039837
1403636645.16356 6.768636 -5.458719 0.178166 0.834181 -0.070368 0.545503 0.040224
1403636645.21356 6.787808 -5.482711 0.168074 0.838966 -0.072032 0.538021 0.038487
1403636645.26356 6.809806 -5.507466 0.160881 0.841620 -0.072038 0.533843 0.038711
1403636645.31356 6.833722 -5.532075 0.155737 0.841281 -0.072156 0.534367 0.038632
1403636645.36356 6.860409 -5.556948 0.152048 0.838942 -0.071708 0.538029 0.039489
1403636645.41356 6.889355 -5.581987 0.148595 0.836182 -0.071329 0.542267 0.040734
1403636645.46356 6.920224 -5.606896 0.144661 0.833970 -0.071461 0.545621 0.041047
1403636645.51356 6.953057 -5.632219 0.140146 0.832293 -0.071087 0.548182 0.041605
1403636645.56356 6.988723 -5.656546 0.133544 0.831652 -0.070976 0.549119 0.042253
1403636645.61356 7.024490 -5.681184 0.125232 0.830506 -0.071021 0.550797 0.042876
1403636645.66356 7.062700 -5.706025 0.116753 0.829828 -0.070228 0.551860 0.043637
1403636645.71356 7.100567 -5.730391 0.109936 0.829204 -0.069984 0.552794 0.044064
1403636645.76356 7.139933 -5.754800 0.104591 0.828682 -0.070129 0.553618 0.043310
1403636645.81356 7.180228 -5.779358 0.101622 0.828382 -0.070574 0.554079 0.042419
1403636645.86356 7.221428 -5.803781 0.102022 0.828845 -0.071049 0.553357 0.042005
1403636645.91356 7.262720 -5.828370 0.105248 0.829036 -0.071696 0.553084 0.040714
1403636645.96356 7.306502 -5.853542 0.111046 0.826251 -0.073560 0.556993 0.040715
1403636646.01356 7.350225 -5.879891 0.118172 0.823387 -0.077203 0.560695 0.041165
1403636646.06356 7.396693 -5.909456 0.125086 0.820778 -0.083338 0.563641 0.041062
1403636646.11356 7.439427 -5.936601 0.134381 0.818080 -0.090841 0.566246 0.043122
1403636646.16356 7.482961 -5.964554 0.143323 0.815211 -0.099922 0.568549 0.046887
1403636646.21356 7.527124 -5.993728 0.151246 0.812048 -0.110524 0.570794 0.050569
1403636646.26356 7.570326 -6.023654 0.157558 0.808558 -0.122336 0.572858 0.055697
1403636646.31356 7.612700 -6.054396 0.162766 0.804239 -0.134862 0.575504 0.061708
1403636646.36356 7.654193 -6.085871 0.165963 0.799679 -0.147716 0.578013 0.067789
1403636646.41356 7.693707 -6.118337 0.167606 0.795782 -0.158778 0.579240 0.077471
1403636646.46356 7.732586 -6.151168 0.168902 0.791169 -0.167109 0.581701 0.088035
1403636646.51356 7.770720 -6.184462 0.171036 0.787138 -0.173188 0.583677 0.098698
1403636646.56356 7.807453 -6.218179 0.173758 0.784185 -0.178892 0.584376 0.107499
1403636646.61356 7.842223 -6.251430 0.176302 0.783060 -0.184185 0.583068 0.113688
1403636646.66356 7.877145 -6.284786 0.180874 0.783553 -0.187839 0.579948 0.120089
1403636646.71356 7.910501 -6.317789 0.188384 0.783806 -0.192038 0.577448 0.123787
1403636646.76356 7.942367 -6.349985 0.198673 0.783579 -0.195462 0.575963 0.126746
1403636646.81356 7.972901 -6.381595 0.211918 0.782938 -0.197708 0.575489 0.129354
1403636646.86356 8.001437 -6.412719 0.230105 0.782187 -0.199918 0.575211 0.131714
1403636646.91356 8.027984 -6.442686 0.246700 0.782358 -0.201465 0.574347 0.132111
1403636646.96356 8.054300 -6.471845 0.261910 0.782959 -0.202613 0.572943 0.132890
1403636647.01356 8.079938 -6.500943 0.275858 0.783766 -0.203290 0.571458 0.133491
1403636647.06356 8.104831 -6.530222 0.289030 0.785162 -0.203306 0.569487 0.133684
1403636647.11356 8.128645 -6.559179 0.300267 0.787441 -0.203753 0.566219 0.133483
1403636647.16356 8.152003 -6.588140 0.310478 0.789161 -0.204040 0.563912 0.132651
1403636647.21356 8.174180 -6.616191 0.319441 0.790445 -0.203542 0.562249 0.132826
1403636647.26356 8.196181 -6.644321 0.327650 0.790380 -0.203412 0.562593 0.131954
1403636647.31356 8.217051 -6.671646 0.335009 0.789745 -0.203265 0.563884 0.130461
1403636647.36356 8.238584 -6.699349 0.340070 0.788822 -0.202924 0.565555 0.129341
1403636647.41356 8.257201 -6.725798 0.345697 0.787786 -0.202363 0.567380 0.128541
1403636647.46356 8.276095 -6.752661 0.349199 0.786644 -0.201975 0.569446 0.126996
1403636647.51356 8.295398 -6.779931 0.350320 0.784837 -0.201289 0.572475 0.125643
1403636647.56356 8.313808 -6.807196 0.351240 0.782389 -0.201020 0.576348 0.123619
1403636647.61356 8.330518 -6.834300 0.353191 0.779087 -0.201631 0.581082 0.121293
1403636647.66356 8.345732 -6.861650 0.355928 0.778309 -0.202266 0.581804 0.121772
1403636647.71356 8.360395 -6.889905 0.360306 0.778903 -0.202339 0.580699 0.123117
1403636647.76356 8.373896 -6.918114 0.365959 0.780256 -0.202428 0.578499 0.124750
1403636647.81356 8.385657 -6.945633 0.372192 0.780850 -0.202380 0.577125 0.127445
1403636647.86356 8.395632 -6.972991 0.377075 0.781496 -0.204357 0.575046 0.129706
1403636647.91356 8.403553 -7.000158 0.380555 0.780785 -0.207170 0.574179 0.133321
1403636647.96356 8.410363 -7.027507 0.381541 0.779478 -0.211789 0.573378 0.137103
1403636648.01356 8.415511 -7.054828 0.379985 0.778163 -0.217780 0.571654 0.142290
1403636648.06356 8.418451 -7.082434 0.377124 0.776235 -0.225466 0.569798 0.148170
1403636648.11356 8.421417 -7.110626 0.371478 0.773778 -0.234713 0.567703 0.154568
1403636648.16356 8.424061 -7.138924 0.364116 0.770701 -0.244747 0.565636 0.161786
1403636648.21356 8.425985 -7.167481 0.356308 0.767337 -0.254647 0.563647 0.169266
1403636648.26356 8.426587 -7.195420 0.346720 0.763536 -0.265497 0.561545 0.176611
1403636648.31356 8.427347 -7.223628 0.335037 0.759790 -0.276607 0.558884 0.184001
1403636648.36356 8.426652 -7.251126 0.323499 0.755552 -0.287058 0.556606 0.192168
1403636648.41356 8.425049 -7.279072 0.311180 0.751518 -0.297938 0.553491 0.200253
1403636648.46356 8.422425 -7.306190 0.297626 0.747314 -0.309368 0.550008 0.208099
1403636648.51356 8.419142 -7.332542 0.283774 0.742812 -0.320349 0.546927 0.215589
1403636648.56356 8.414806 -7.358587 0.272070 0.738508 -0.330100 0.544308 0.222193
1403636648.61356 8.408885 -7.383022 0.260896 0.734918 -0.338173 0.541649 0.228364
1403636648.66356 8.403094 -7.406880 0.250691 0.732851 -0.344887 0.538015 0.233500
1403636648.71356 8.396146 -7.430684 0.242552 0.732077 -0.350214 0.533486 0.238341
1403636648.76356 8.389412 -7.454759 0.236840 0.731798 -0.355343 0.529281 0.240965
1403636648.81356 8.382599 -7.478155 0.232157 0.734216 -0.360319 0.522369 0.241305
1403636648.86356 8.376502 -7.502686 0.229825 0.736570 -0.364758 0.516228 0.240676
1403636648.91356 8.370557 -7.526729 0.229764 0.739524 -0.367621 0.509903 0.240744
1403636648.96356 8.364922 -7.550813 0.232472 0.741508 -0.369513 0.505801 0.240397
1403636649.01356 8.359708 -7.575298 0.237949 0.741903 -0.370077 0.504312 0.241439
1403636649.06356 8.355873 -7.600529 0.245319 0.740237 -0.369172 0.506486 0.243380
1403636649.11356 8.353252 -7.626840 0.254967 0.736871 -0.366861 0.511638 0.246292
1403636649.16356 8.350783 -7.653020 0.266880 0.732806 -0.364795 0.517825 0.248550
1403636649.21356 8.348763 -7.679651 0.279580 0.729676 -0.362039 0.522875 0.251203
1403636649.26356 8.346514 -7.706237 0.293834 0.727286 -0.359679 0.527054 0.252784
1403636649.31356 8.343045 -7.731835 0.310288 0.726886 -0.358178 0.528568 0.252907
1403636649.36356 8.339570 -7.757000 0.327393 0.728090 -0.357011 0.528120 0.252024
1403636649.41356 8.335790 -7.781584 0.345770 0.729949 -0.356349 0.526792 0.250360
1403636649.46356 8.331799 -7.805470 0.365567 0.732741 -0.355529 0.524413 0.248357
1403636649.51356 8.327326 -7.828649 0.388227 0.733319 -0.354005 0.525221 0.247116
1403636649.56356 8.322444 -7.851052 0.413563 0.732320 -0.352473 0.528087 0.246161
1403636649.61356 8.318578 -7.873627 0.438577 0.730548 -0.352285 0.531096 0.245217
1403636649.66356 8.313428 -7.895585 0.463306 0.727417 -0.353505 0.534521 0.245328
1403636649.71356 8.306723 -7.915591 0.486423 0.724721 -0.356415 0.535818 0.246267
1403636649.76356 8.299536 -7.935379 0.507333 0.722275 -0.359026 0.535908 0.249444
1403636649.81356 8.291814 -7.954491 0.526476 0.720551 -0.361209 0.535335 0.252488
1403636649.86356 8.283421 -7.972718 0.543812 0.718603 -0.363140 0.535095 0.255759
1403636649.91356 8.274520 -7.990190 0.559231 0.717205 -0.364926 0.534475 0.258423
1403636649.96356 8.265642 -8.007917 0.572221 0.716108 -0.366410 0.533623 0.261112
1403636650.01356 8.256190 -8.024794 0.582301 0.715364 -0.367891 0.532534 0.263283
1403636650.06356 8.246156 -8.040721 0.589578 0.713869 -0.369783 0.532410 0.264935
1403636650.11356 8.234829 -8.055433 0.594404 0.711952 -0.373041 0.531602 0.267142
1403636650.16356 8.222746 -8.069837 0.597072 0.709276 -0.377577 0.530256 0.270541
1403636650.21356 8.208625 -8.083292 0.598147 0.706412 -0.383674 0.527180 0.275423
1403636650.26356 8.193642 -8.095515 0.597954 0.702581 -0.391452 0.523690 0.280882
1403636650.31356 8.177445 -8.106533 0.597191 0.697991 -0.400796 0.519960 0.286029
1403636650.36356 8.161325 -8.118492 0.594600 0.693369 -0.410921 0.514949 0.291909
1403636650.41356 8.144268 -8.129387 0.591382 0.688816 -0.421053 0.509215 0.298239
1403636650.46356 8.126565 -8.138775 0.587106 0.684407 -0.431628 0.502607 0.304418
1403636650.51356 8.108468 -8.146433 0.581384 0.680242 -0.441996 0.495836 0.309930
1403636650.56356 8.090696 -8.153600 0.574336 0.676530 -0.451591 0.489768 0.313847
1403636650.61356 8.073136 -8.160046 0.566096 0.673283 -0.459206 0.484663 0.317680
1403636650.66356 8.055657 -8.166077 0.557146 0.670248 -0.465518 0.480755 0.320837
1403636650.71356 8.038304 -8.172763 0.548446 0.667795 -0.470598 0.476803 0.324416
1403636650.76356 8.021348 -8.179606 0.540775 0.665035 -0.475102 0.474580 0.326772
1403636650.81356 8.004648 -8.186353 0.535718 0.662388 -0.478193 0.473355 0.329407
1403636650.86356 7.989181 -8.193537 0.532722 0.659613 -0.479758 0.473368 0.332665
1403636650.91356 7.973400 -8.199756 0.531919 0.656401 -0.479915 0.475017 0.336421
1403636650.96356 7.957545 -8.206118 0.533006 0.653670 -0.479882 0.476993 0.338979
1403636651.01356 7.941700 -8.211742 0.535371 0.651763 -0.479196 0.478474 0.341523
1403636651.06356 7.926201 -8.216992 0.539027 0.650812 -0.478655 0.479370 0.342837
1403636651.11356 7.910819 -8.222469 0.542757 0.650043 -0.478087 0.480704 0.343221
1403636651.16356 7.894968 -8.226346 0.549195 0.650437 -0.477813 0.480471 0.343182
1403636651.21356 7.878580 -8.228995 0.556863 0.651852 -0.477819 0.479664 0.341613
1403636651.26356 7.862038 -8.230469 0.565823 0.653608 -0.477869 0.478261 0.340154
1403636651.31356 7.845529 -8.231357 0.575623 0.655846 -0.477795 0.476649 0.338207
1403636651.36356 7.829414 -8.232118 0.585046 0.657913 -0.478022 0.475357 0.335680
1403636651.41356 7.813429 -8.232455 0.593216 0.659542 -0.477324 0.474714 0.334384
1403636651.46356 7.797346 -8.232474 0.599194 0.660878 -0.476593 0.474764 0.332714
1403636651.51356 7.781382 -8.231945 0.604001 0.661513 -0.475050 0.475660 0.332379
1403636651.56356 7.765512 -8.231437 0.607132 0.660849 -0.473370 0.478394 0.332173
1403636651.61356 7.749666 -8.230524 0.608827 0.659839 -0.470887 0.481493 0.333230
1403636651.66356 7.733818 -8.228914 0.609120 0.658566 -0.469136 0.484687 0.333588
1403636651.71356 7.717105 -8.225949 0.607502 0.657266 -0.468722 0.487281 0.332953
1403636651.76356 7.700318 -8.222908 0.605296 0.654846 -0.470258 0.489678 0.332039
1403636651.81356 7.682887 -8.219197 0.602273 0.651052 -0.473984 0.491985 0.330788
1403636651.86356 7.664522 -8.214594 0.598115 0.646396 -0.478293 0.493569 0.331357
1403636651.91356 7.644548 -8.208865 0.592582 0.641386 -0.484110 0.493284 0.333065
1403636651.96356 7.622712 -8.202581 0.586292 0.635714 -0.490717 0.491908 0.336291
1403636652.01356 7.599666 -8.196062 0.578601 0.629676 -0.497532 0.489051 0.341759
1403636652.06356 7.575140 -8.188963 0.569470 0.624235 -0.505827 0.482931 0.348205
